Year,Language,Count,Category
2011,Obj-c,2,other
2011,Matlab,2,other
2011,actionscript,2,other
2011,LaTeX,2,Markup Language
2011,JSP,2,Web Frameworks
2011,XML,2,Markup Language
2011,Actionscript 3,2,other
2011,OCaml,2,Programming Language
2011,LISP,2,other
2011,classic asp (vbscript,1,other
2011,UniQuery,1,other
2011,MATLAb,1,other
2011,xhtml,1,other
2011,ARM assembly,1,other
2011,Sybase Powerbuilder,1,other
2011,UniBasic,1,other
2011,linc 4gl,1,other
2011,Network,1,other
2011,D,1,Programming Language
2011,many,1,other
2011,XAML,1,Markup Language
2011,Grails,1,Web Frameworks
2011,anything,1,other
2011,AutoHotkey,1,Scripting Language
2011,AWK,1,Scripting Language
2011,,1,other
2011,actionscript 3,1,other
2011,vb6,1,other
2011,clojure,1,other
2011,flex,1,other
2011,make,1,other
2011,assembly language,1,other
2011,CFML,1,other
2011,NumPy,1,other
2011,cobol,1,other
2011,ccScript,1,other
2011,Classic ASP,1,other
2011,J,1,Programming Language
2011,Vala,1,Programming Language
2011,Klingon,1,other
2011,latex,1,other
2011,Turbo Pascal 5.5 (no,1,other
2011,seriously,1,other
2011,python,1,other
2011,php,1,other
2011,AS1-3,1,other
2011,cocoa,1,other
2011,X3D,1,other
2011,NET,1,other
2011,Realbasic,1,other
2011,JAVA (shame on you for not having it on the list,1,other
2011,haskell,1,other
2011,pl/sql,1,other
2011,You need a box for OS=UNIX Ã,1,other
2011,Java (shocked this wasn't in the survey,1,other
2011,KRL,1,other
2011,shel scripting,1,other
2011,Object Pascal (Delphi,1,other
2011,eiffel,1,other
2011,Brainfuck,1,other
2011,Powershell,1,other
2011,vbscript,1,other
2011,Verilog,1,Programming Language
2011,XPATH XSLT,1,other
2011,CSS is not a programming language,1,other
2011,VB (why the fuck was this not a choice? C# snobs?,1,other
2011,Wasabi,1,other
2011,SAS Datastep,1,other
2011,z/Assembler,1,other
2011,JMP Scripting Language,1,other
2011,Befunge,1,other
2011,AutoIt,1,Tools
2011,VB.NET and proud of it,1,other
2011,gosu,1,other
2011,bash tcl objective-c,1,other
2011,FoxPro,1,other
2011,LANSA,1,other
2011,sed,1,Scripting Language
2011,X86 Assembly,1,other
2011,JavaScript (incl. jQuery,1,other
2011,excel,1,other
2011,Objective-C (OSX,1,other
2011,more,1,other
2011,Objective-C 2.0,1,other
2011,ActionScript3,1,other
2011,vb6 vb.net,1,other
2011,"""Proficient"" seems too rosey a word for it",1,other
2011,Objectve C,1,other
2011,Symfony,1,Web Frameworks
2011,Adobe Flex,1,other
2011,Android,1,Platforms
2011,Vb,1,other
2011,ActionScript 3.0,1,other
2011,prolog,1,other
2011,assembler,1,other
2011,VBscript,1,other
2011,Cocoa,1,Platforms
2011,lotusscript,1,other
2011,"lisp,scheme,clojure,bash",1,other
2011,WebFOCUS,1,other
2011,WPF,1,Frameworks
2011,matlab,1,other
2011,Objective c,1,other
2011,R; VBA,1,other
2011,Maple bash,1,other
2011,Visual Dataflex,1,other
2011,If CSS is a language,1,other
2011,surely so is HTML?,1,other
2011,jQuery,1,Libraries
2011,Scala and so on,1,other
2011,ASP Classic,1,other
2011,VB/VBScript,1,other
2011,GeneXus,1,other
2011,Applescript,1,other
2011,xml,1,other
2011,foxpro,1,other
2011,bash scripting,1,other
2011,Entity-Framework,1,other
2011,sh,1,other
2011,progress abl,1,other
2011,"Haskell,Scheme",1,other
2011,objective -c,1,other
2011,Assembler (x86 and win32,1,other
2011,Maya MEL,1,other
2011,Actionscrip,1,other
2011,VB.NET!,1,other
2011,Forte 4GL,1,other
2011,asp.net c#,1,other
2011,Basic,1,other
2011,Webfocus,1,other
2011,TCL,1,other
2011,Actionscript,1,other
2011,Nemerle,1,other
2011,ksh,1,other
2011,SAS,1,Scripting Language
2011,xslt,1,other
2011,Groovy Haskell,1,other
2011,LOLCODE,1,other
2011,Visual Basic.NET,1,other
2011,vb. technologies: asp.net,1,other
2011,wpf,1,other
2011,wcf,1,other
2011,vb/ vba,1,other
2011,Various,1,other
2011,VB ASP.NET,1,other
2011,Go,1,Programming Language
2011,LSL,1,other
2011,Objective-C (how is this not a choice,1,other
2011,"F#,VB6",1,other
2011,asp.net-mvc,1,other
2011,ASP 3.0,1,other
2011,ada,1,other
2011,name it,1,other
2011,Shell Scripting,1,other
2011,x86 assembler OO-pascal,1,other
2011,Pascal,1,Programming Language
2011,other (please specify,1,other
2011,R VB,1,other
2011,obj-c,1,other
2011,BASH,1,other
2011,jquery,1,other
2011,Objective-C (how dare you leave that out)! :-P,1,other
2011,Classic VB,1,other
2011,Avisynth,1,other
2012,SQL,3295,Scripting Language
2012,JavaScript,3128,Programming Language
2012,CSS,2825,Markup Language
2012,C#,2470,Programming Language
2012,Java,2350,Programming Language
2012,HTML5,2155,Markup Language
2012,PHP,1926,Programming Language
2012,C++,1529,Programming Language
2012,C,1486,Programming Language
2012,Python,1212,Programming Language
2012,Objective-C,606,Programming Language
2012,Ruby,578,Programming Language
2012,Perl,463,Programming Language
2012,Delphi,63,Programming Language
2012,VB.NET,42,Programming Language
2012,Haskell,40,Programming Language
2012,VB,29,other
2012,Scala,29,Programming Language
2012,Groovy,25,Programming Language
2012,R,21,Programming Language
2012,Lua,20,Programming Language
2012,Visual Basic,19,Programming Language
2012,F#,17,Programming Language
2012,ActionScript,17,Programming Language
2012,vb.net,16,other
2012,VB6,14,other
2012,VBA,14,Scripting Language
2012,ColdFusion,14,Programming Language
2012,VB.Net,13,other
2012,Bash,13,Scripting Language
2012,Clojure,13,Programming Language
2012,Matlab,12,Programming Language
2012,Pascal,10,Programming Language
2012,PL/SQL,10,Scripting Language
2012,Scheme,9,Programming Language
2012,scala,9,other
2012,Prolog,8,Programming Language
2012,Coldfusion,8,other
2012,bash,8,other
2012,MATLAB,8,other
2012,groovy,7,other
2012,Actionscript,7,other
2012,actionscript,7,other
2012,shell,7,other
2012,Erlang,7,Programming Language
2012,ActionScript 3,7,other
2012,haskell,7,other
2012,VB.net,6,other
2012,Assembly,6,Programming Language
2012,Flex,6,Frameworks
2012,Powershell,6,other
2012,VBScript,6,Scripting Language
2012,Mathematica,6,other
2012,None,6,other
2012,Lisp,6,Programming Language
2012,Common Lisp,6,other
2012,Fortran,6,Programming Language
2012,XSL,5,Markup Language
2012,Go,5,Programming Language
2012,LISP,5,other
2012,ASP,5,other
2012,Smalltalk,5,other
2012,clojure,5,other
2012,Ada,5,Programming Language
2012,lua,4,other
2012,android,4,other
2012,XAML,4,Markup Language
2012,CoffeeScript,4,other
2012,coldfusion,4,other
2012,lisp,4,other
2012,VHDL,4,Programming Language
2012,XML,4,Markup Language
2012,Android,4,Platforms
2012,vb,4,other
2012,BASIC,4,Programming Language
2012,vba,3,other
2012,delphi,3,other
2012,asp,3,other
2012,jquery,3,other
2012,CUDA,3,Programming Language
2012,Brainfuck,3,other
2012,erlang,3,other
2012,ASP.NET,3,Web Frameworks
2012,fortran,3,other
2012,HTML,3,Markup Language
2012,XSLT,3,Scripting Language
2012,LabVIEW,3,Tools
2012,D,3,Programming Language
2012,Cobol,3,Programming Language
2012,Django,2,Web Frameworks
2012,Visual Basic .NET,2,other
2012,Assembler,2,other
2012,jQuery,2,Libraries
2012,AS3,2,other
2012,VB .NET,2,other
2012,RPG,2,Programming Language
2012,Grails,2,Web Frameworks
2012,TeX,2,other
2012,prolog,2,other
2012,Visual Dataflex,2,other
2012,XHTML,2,Markup Language
2012,Actionscript 3,2,other
2012,TCL,2,Scripting Language
2012,FORTRAN,2,other
2012,pascal,2,other
2012,Vb.net,2,other
2012,Verilog,2,Programming Language
2012,tcl,2,other
2012,assembly,2,other
2012,PowerShell,2,Scripting Language
2012,Tcl,2,other
2012,powershell,2,other
2012,plpgsql,2,other
2012,SML,2,other
2012,SAS,2,Scripting Language
2012,OCaml,2,Programming Language
2012,Forth,2,Programming Language
2012,NET,2,other
2012,Shell,2,Scripting Language
2012,smalltalk,2,other
2012,Object Pascal,2,other
2012,mysql,2,other
2012,xpath,2,other
2012,LaTeX,2,Markup Language
2012,xhtml,2,other
2012,x86 assembly,2,other
2012,COBOL,2,Programming Language
2012,COBOL (:-,1,other
2012,classic ASP,1,other
2012,ARM,1,other
2012,Powerbuilder,1,other
2012,ASM (x86,1,other
2012,Moscow ML,1,other
2012,assembler,1,other
2012,Turbo Pascal,1,other
2012,Node,1,other
2012,Basic,1,other
2012,Tcl/Tk Elisp,1,other
2012,SPSS,1,other
2012,WPF ASP.Net,1,other
2012,unix scripting,1,other
2012,asm 6502,1,other
2012,bash/awk/unix toolkit,1,other
2012,68HC11,1,other
2012,PPC,1,other
2012,Befunge,1,other
2012,Standard ML,1,other
2012,PL/SQL VB.NET,1,other
2012,Node.JS,1,other
2012,É,1,other
2012,x86,1,other
2012,cobol,1,other
2012,asm,1,other
2012,hlsl,1,other
2012,puppet,1,other
2012,ASP.NET 4 (VB.NET,1,other
2012,Openedge ABL,1,other
2012,asp.net ajax,1,other
2012,Visual Basic for Applications,1,other
2012,your mom,1,other
2012,AppleScript,1,Programming Language
2012,asm x86,1,other
2012,LabView,1,other
2012,xaml,1,other
2012,asm64,1,other
2012,go,1,other
2012,VB6 baby!,1,other
2012,"ASP.net,ASp.net MVC",1,other
2012,Lua Fortran,1,other
2012,"R,MATLAB",1,other
2012,GW-BASIC,1,other
2012,many more,1,other
2012,Maxscript,1,other
2012,JSP,1,Programming Language
2012,Learning C/C++,1,other
2012,so please add to the list,1,other
2012,donno if I'm proficient yet,1,other
2012,VBA! F# Excel,1,other
2012,HTML xslt,1,other
2012,WPF,1,Frameworks
2012,http://en.wikipedia.org/wiki/LINC_4GL,1,other
2012,Groovy (GRAILS framework,1,other
2012,HQL,1,other
2012,ActionScript 2,1,other
2012,Erlang/OTP,1,other
2012,just as good as C#,1,other
2012,AU3,1,other
2012,flex,1,other
2012,coffeescript,1,other
2012,Salesforce Apex,1,other
2012,mongodb,1,other
2012,Structured Query Reporting (SQR,1,other
2012,HLSL,1,other
2012,Excel/VBA,1,other
2012,Soar,1,other
2012,as3,1,other
2012,TeX/LaTeX,1,other
2012,et.c,1,other
2012,CListCtrl,1,other
2012,common lisp,1,other
2012,Assembler (x86 16/32bit,1,other
2012,m68k,1,other
2012,"Flex,ActionScript",1,other
2012,z80,1,other
2012,Visual basic,1,other
2012,MATLAB/Octave,1,other
2012,baby!,1,other
2012,Self,1,other
2012,CoffeScript,1,other
2012,Ragel,1,other
2012,mxml,1,other
2012,And more,1,other
2012,"couchdb,javascript",1,other
2012,eDeveloper/uniPaaS,1,other
2012,FORTRAN II,1,other
2012,Action script,1,other
2012,various shells,1,other
2012,ASP Classic,1,other
2012,Pascal (Delphi,1,other
2012,learning Haskell,1,other
2012,Nemerle,1,Programming Language
2012,no,1,other
2012,Fortan,1,other
2012,Rebol,1,Programming Language
2012,ABAP,1,Programming Language
2012,Apex (force.com,1,other
2012,ActionScript / Flash,1,other
2012,English,1,other
2012,Greek,1,other
2012,Several others,1,other
2012,Object Pascal (Delphi,1,other
2012,etc,1,other
2012,Cold Fusion,1,other
2012,qml,1,other
2012,excel vba,1,other
2012,emacs-lisp,1,other
2012,IBM z/Assembler,1,other
2012,NodeJS,1,other
2012,Apl,1,other
2012,Visual FoxPro,1,other
2012,Objective C,1,other
2012,non,1,other
2012,ChaiScript,1,Programming Language
2012,viva los monos,1,other
2012,Scheme/Racket,1,other
2012,Squirrel,1,Programming Language
2012,FileMaker,1,other
2012,silverlight,1,other
2012,PL/1,1,other
2012,VBA for MS Office!,1,other
2012,Visual Studio .Net MVC 3,1,other
2012,Batch,1,other
2012,VB .Net,1,other
2012,Visual Basic 6,1,other
2012,ActionScript 2/3,1,other
2012,XTEND,1,other
2012,ATL,1,other
2012,verilog,1,other
2012,Coffeescript,1,other
2012,VB.NET XAML,1,other
2012,J,1,Programming Language
2012,Jquery,1,other
2012,C derivatives (C,1,other
2012,Labview,1,other
2012,Vb.Net,1,other
2012,Shell scripting,1,other
2012,HTML/XML,1,other
2012,QML,1,other
2012,AutoIT,1,Scripting Language
2012,AS2,1,other
2012,ActionScript3,1,other
2012,DELPHI,1,other
2012,tcl/tk,1,other
2012,HTML4 ;-,1,other
2012,Assembler (ARM,1,other
2012,CFML,1,other
2012,scala r,1,other
2012,Omnis Studio,1,other
2012,Action Script (Flex dev,1,other
2012,NASM,1,other
2012,Node.js,1,Platforms
2012,Redis,1,Databases
2012,Awesomeness,1,other
2012,ASP.Net,1,other
2012,struts2,1,other
2012,ElasticSearch,1,Databases
2012,"Delphi,COBOL,VBScript",1,other
2012,vb6 vb.net,1,other
2012,Pawn,1,Programming Language
2012,xsl,1,other
2012,Google Go,1,other
2012,MS Access VBA (I've made some poor choices in life,1,other
2012,vhdl,1,other
2012,SkookumScript,1,other
2012,none,1,other
2012,Intel x86 Assembly,1,other
2012,Cocoa,1,Frameworks
2012,VFP,1,other
2012,Action Script 3.0,1,other
2012,To many to count,1,other
2012,prolog scheme x86 asm,1,other
2012,Max MSP,1,Programming Language
2012,Racket,1,Programming Language
2012,xquery,1,other
2012,unix shell,1,other
2012,68k Assembly,1,other
2012,Coffescript,1,other
2012,emacs lisp,1,other
2012,bin/sh,1,other
2012,Android SDK,1,other
2012,JQuery,1,other
2012,Lots,1,other
2012,Mel,1,other
2012,Classic-ASP,1,other
2012,and a few others.  So I can't say I'm proficient in any,1,other
2012,Learning PHP,1,other
2012,Asp.net,1,other
2012,vb6,1,other
2012,ASCET,1,other
2012,mIRC Scripting Language,1,other
2012,Other (please specify,1,other
2012,haml,1,other
2012,sass,1,other
2012,that sort of thing,1,other
2012,matlab,1,other
2012,XUL,1,other
2012,Phrogram,1,other
2012,BASIC (LIKE EVERYONE ELSE,1,other
2012,VB and I'll kick your ass in FORTRAN,1,other
2012,vhvhv,1,other
2012,XHTML Strict,1,other
2012,pl/sql,1,other
2012,Actionscript 1/2/3,1,other
2012,Visual Studio 6.0,1,other
2012,FourJs,1,other
2012,RPG-400,1,other
2012,fortran forth pl1 ada pascal delphi dbl dibol bliss z80 68000,1,other
2012,HTML 4,1,other
2012,DM,1,other
2012,POWERSCRIPT,1,other
2012,PIC,1,other
2012,and Emacs Lisp,1,other
2012,octave,1,other
2012,Delphi (/pascal); ASP(.NET,1,other
2012,VBscript,1,other
2012,Unix and Batch scripting,1,other
2012,ARM Assembly,1,other
2012,Classic ASP (VBScript,1,other
2012,all languages,1,other
2012,CoffeesScript,1,other
2012,haXe FTW !,1,other
2012,Action Script,1,other
2012,Scilab,1,other
2012,Isabelle/HOL,1,other
2012,bash script,1,other
2012,ADA 95,1,other
2012,Visual Basic.Net,1,other
2012,"HTML,VB6",1,other
2012,Pl/sql,1,other
2012,Processing,1,other
2012,ARM7,1,other
2012,Max/MSP/Jitter,1,other
2012,Coq,1,other
2012,Qt,1,Frameworks
2012,asp.net,1,other
2012,python,1,other
2012,c#,1,other
2012,"html...?  Those are not ""languages""!  The only people who refer to those as languages are people who arent smart enough to learn a real language",1,other
2012,css,1,other
2012,js,1,other
2012,Google App Engine,1,Platforms
2012,Informix 4GL,1,other
2012,"actionscript-3,processing,max-msp",1,other
2012,pike,1,other
2012,SH,1,other
2012,plsql (Oracle,1,other
2012,AutoHotkey,1,Scripting Language
2012,UniQuery,1,other
2012,UniBasic,1,other
2012,Nodejs,1,other
2012,Rexx,1,other
2012,fuck you for having so few countries on the 1st page. fuck you,1,other
2012,jquery :P (just love it,1,other
2012,Progress 4GL,1,Programming Language
2012,Visual Basic.NET,1,other
2012,Flex/Actionscript,1,other
2012,Visual Basic Dot Net,1,other
2012,xslt,1,other
2012,Asp.Net,1,other
2012,COFFEESCRIPT,1,other
2012,x++,1,other
2012,MVC,1,Frameworks
2012,liso,1,other
2012,MIPS and other RISC assembly,1,other
2012,X86 and X64 assembly,1,other
2012,AVR32,1,other
2012,Magento,1,Tools
2012,ActionSctip2/3,1,other
2012,PowerBuilder,1,other
2012,russian,1,other
2012,VB9,1,other
2012,ASP/VBScript,1,other
2012,Progress OpenEdge,1,other
2012,openxml-sdk,1,other
2012,Functional prg. languages,1,other
2012,Various assembler's languages,1,other
2012,english,1,other
2012,Racket / Scheme,1,other
2012,-,1,other
2012,Silverlight,1,Web Frameworks
2012,troll,1,other
2012,esparanto,1,other
2012,IDL,1,Programming Language
2012,NET/ASP.NET,1,other
2012,REXX,1,Scripting Language
2013,JavaScript,4741,Programming Language
2013,SQL,4595,Scripting Language
2013,jQuery,4111,Frameworks
2013,C#,3028,Programming Language
2013,Java,3021,Programming Language
2013,PHP,2329,Programming Language
2013,Python,1883,Programming Language
2013,C++,1697,Programming Language
2013,C,1437,Programming Language
2013,Objective-C,956,Programming Language
2013,Ruby,795,Programming Language
2013,Node.js,600,Frameworks
2013,JQuery,241,other
2013,Perl,148,Programming Language
2013,R,80,Programming Language
2013,VB.NET,78,Programming Language
2013,Delphi,73,Programming Language
2013,Scala,71,Programming Language
2013,Haskell,58,Programming Language
2013,HTML,50,Markup Language
2013,CSS,46,Markup Language
2013,VBA,33,Scripting Language
2013,perl,32,other
2013,Groovy,31,Programming Language
2013,Matlab,31,other
2013,Lua,30,Programming Language
2013,CoffeeScript,28,Programming Language
2013,vb.net,27,other
2013,bash,26,other
2013,VB,25,other
2013,Clojure,24,Programming Language
2013,ColdFusion,24,other
2013,F#,22,Programming Language
2013,VB.Net,19,other
2013,MongoDB,19,Databases
2013,Bash,18,Scripting Language
2013,XML,18,Markup Language
2013,VB6,18,other
2013,Powershell,17,other
2013,Mathematica,17,other
2013,ActionScript,16,other
2013,scala,16,other
2013,Fortran,15,Programming Language
2013,PL/SQL,15,Scripting Language
2013,MATLAB,15,other
2013,ABAP,14,Programming Language
2013,groovy,14,other
2013,Erlang,14,Programming Language
2013,Visual Basic,14,Programming Language
2013,Go,14,Programming Language
2013,Dojo,13,Frameworks
2013,XSLT,13,Markup Language
2013,matlab,13,other
2013,ASP.NET,12,Frameworks
2013,clojure,12,other
2013,MySQL,12,Databases
2013,Flex,10,Frameworks
2013,Android,10,Platforms
2013,SAS,9,other
2013,PowerShell,9,Scripting Language
2013,haskell,9,other
2013,WPF,9,Frameworks
2013,css,9,other
2013,Actionscript,9,other
2013,HTML5,9,Markup Language
2013,html,8,other
2013,Coldfusion,8,other
2013,mongodb,8,other
2013,ASP,8,other
2013,shell,8,other
2013,ExtJS,8,Frameworks
2013,CSS3,8,Markup Language
2013,Assembly,7,other
2013,GWT,7,Frameworks
2013,Grails,7,Frameworks
2013,Lisp,7,Programming Language
2013,CUDA,7,other
2013,Silverlight,7,Frameworks
2013,Ada,7,Programming Language
2013,AngularJS,7,Web Frameworks
2013,Common Lisp,7,other
2013,Django,7,Web Frameworks
2013,VB.net,6,other
2013,lisp,6,other
2013,Classic ASP,6,other
2013,VBScript,6,Scripting Language
2013,XAML,6,Markup Language
2013,vb,6,other
2013,delphi,6,other
2013,Pascal,5,Programming Language
2013,X++,5,other
2013,erlang,5,other
2013,Coffeescript,5,other
2013,shell script,5,other
2013,D,5,Programming Language
2013,Redis,5,Databases
2013,powershell,5,other
2013,awk,5,other
2013,JSF,5,Frameworks
2013,COBOL,5,Programming Language
2013,SSIS,5,other
2013,AS3,5,other
2013,LaTeX,5,Markup Language
2013,BASH,5,other
2013,Rails,4,Web Frameworks
2013,asp.net,4,other
2013,Smalltalk,4,Programming Language
2013,flex,4,other
2013,VHDL,4,other
2013,lua,4,other
2013,make,4,other
2013,OCaml,4,Programming Language
2013,go,4,other
2013,Backbone,4,other
2013,Prolog,4,Programming Language
2013,vba,4,other
2013,asp,4,other
2013,PERL,4,other
2013,vb6,4,other
2013,vbscript,4,other
2013,PhoneGap,4,Frameworks
2013,Mongo,3,other
2013,Racket,3,other
2013,mysql,3,other
2013,silverlight,3,other
2013,Assembler,3,other
2013,less,3,other
2013,VB .NET,3,other
2013,SSRS,3,other
2013,Javascript,3,other
2013,Ruby on Rails,3,Frameworks
2013,xquery,3,other
2013,Shell,3,Scripting Language
2013,Backbone.js,3,Web Frameworks
2013,r,3,other
2013,assembler,3,other
2013,MVC,3,other
2013,Groovy/Grails,3,other
2013,Verilog,3,other
2013,Qt,3,other
2013,fortran,3,other
2013,TypeScript,3,other
2013,XSL,3,other
2013,coldfusion,3,other
2013,Scheme,3,Programming Language
2013,knockoutjs,3,other
2013,MDX,3,other
2013,LESS,2,other
2013,Cobol,2,other
2013,SAP ABAP,2,other
2013,nginx,2,other
2013,hibernate,2,other
2013,knockout,2,other
2013,Railo,2,other
2013,JSON,2,other
2013,vhdl,2,other
2013,AJAX,2,other
2013,Java EE,2,other
2013,RPGLE,2,other
2013,XPath,2,other
2013,grails,2,other
2013,HTML/CSS,2,other
2013,Visual Basic .net,2,other
2013,APEX,2,other
2013,CFML,2,other
2013,Visual FoxPro,2,other
2013,Telerik,2,other
2013,Underscore.js,2,Libraries
2013,Zend Framework,2,Web Frameworks
2013,sas,2,other
2013,angularjs,2,other
2013,Linux,2,other
2013,Puppet,2,Tools
2013,Android SDK,2,other
2013,Oracle,2,Databases
2013,NoSQL,2,Databases
2013,Spring,2,Frameworks
2013,Nemerle,2,other
2013,Octave,2,other
2013,FORTRAN,2,other
2013,tcl,2,other
2013,JADE,2,other
2013,ExtJs,2,other
2013,SPARQL,2,other
2013,Play Framework 2,2,other
2013,C++/CLI,2,other
2013,"HTML,XHTML,CSS",2,other
2013,actionscript,2,other
2013,Salesforce Apex,2,other
2013,Cold Fusion,2,other
2013,Dart,2,Programming Language
2013,coffescript,2,other
2013,elisp,2,other
2013,PostgreSQL,2,Databases
2013,d3.js,2,other
2013,neo4j,2,other
2013,golang,2,other
2013,BASIC,2,other
2013,Labview,2,other
2013,knockout.js,2,other
2013,XQuery,2,other
2013,Cache Object Script,2,other
2013,ZK,2,other
2013,python,2,other
2013,coffeescript,2,other
2013,Postscript,2,other
2013,classic asp,2,other
2013,Drupal,2,Web Frameworks
2013,dojo,2,other
2013,bash shell scripting,2,other
2013,plpgsql,2,other
2013,CouchDB,2,Databases
2013,LINQ,2,Frameworks
2013,OpenEdge,2,other
2013,REXX,2,Scripting Language
2013,Tcl,2,other
2013,jquery,2,other
2013,APL,2,Programming Language
2013,mootools,2,other
2013,ASP.NET MVC,2,Web Frameworks
2013,LISP,2,other
2013,Delphi Pascal,2,other
2013,xml,2,other
2013,Forth,2,Programming Language
2013,f#,2,other
2013,ActionScript 3,2,other
2013,MooTools,2,Libraries
2013,Object Pascal,2,other
2013,Ajax,2,other
2013,Delphi (Pascal,2,other
2013,net,2,other
2013,Underscore,2,other
2013,extjs,2,other
2013,Brightscript,2,other
2013,MEL,2,other
2013,LabVIEW,2,Tools
2013,Action Script,2,other
2013,PowerOn (Symitar Report Generator,1,other
2013,Brainfuck,1,other
2013,cuda,1,other
2013,Dutch,1,other
2013,vba and vb.net,1,other
2013,actionscript/flex,1,other
2013,Android if that counts,1,other
2013,sbcl,1,other
2013,Windows/DOS batch,1,other
2013,iOS dev,1,other
2013,Unix,1,other
2013,FAST Search,1,other
2013,Kylix,1,other
2013,LDAP,1,other
2013,RequireJS,1,other
2013,Standard ML,1,other
2013,Maple,1,other
2013,DB2,1,Databases
2013,baby!,1,other
2013,html5,1,other
2013,You mom,1,other
2013,PARI/GP,1,other
2013,VB.net Asp.net,1,other
2013,The list goes on and on,1,other
2013,SCADA,1,other
2013,prolog,1,other
2013,sh,1,other
2013,DCL,1,other
2013,Lotus/Domino-related,1,other
2013,qlikview,1,other
2013,APEX(salesforce,1,other
2013,Assembly (x86); C++11,1,other
2013,VB6/VBA,1,other
2013,BASH SCRIPTING,1,other
2013,Xtend,1,other
2013,jmeter,1,other
2013,RavenDb,1,other
2013,csh perl,1,other
2013,CMake,1,other
2013,Freepascal and Lazarus IDE,1,other
2013,Visual Dataflex,1,other
2013,CMS,1,other
2013,aspx,1,other
2013,j2me,1,other
2013,Pawn,1,other
2013,MonoTouch,1,other
2013,git,1,other
2013,Shellscript,1,other
2013,forth,1,other
2013,Google App Engine,1,Platforms
2013,Excel,1,other
2013,Peoplesoft,1,other
2013,Bash scripting,1,other
2013,VB.NET > c#,1,other
2013,Modula-2,1,other
2013,Rust,1,other
2013,WCF,1,other
2013,Intel assembly,1,other
2013,Excel VBA,1,other
2013,SVG,1,Markup Language
2013,flash actionscript,1,other
2013,sybase,1,other
2013,shell scripting,1,other
2013,Hscript,1,other
2013,PLSQL,1,other
2013,Visual Basic .NET,1,other
2013,labview,1,other
2013,groovy/grails,1,other
2013,RealBasic,1,other
2013,Fortran90,1,other
2013,Structured Query Reporting (a semi-proprietary PeopleSoft language,1,other
2013,RealStudio,1,other
2013,C#.NET,1,other
2013,z/Assembler,1,other
2013,Classic REXX,1,other
2013,CL (IBM i,1,other
2013,DB2 for i,1,other
2013,RPG-IV,1,other
2013,x86 Assembly,1,other
2013,Game-specific assembly,1,other
2013,AppleScript,1,other
2013,QML,1,other
2013,Ubercode,1,other
2013,VB.Net!,1,other
2013,Shell Script,1,other
