Year,Language,Count
2014,xslt xquery,1
2014,Flex / ActionScript,1
2014,"HTML,CSS,PHP,MySQL",1
2014,CMake,1
2014,Android/Dalvik,1
2014,Torquescript,1
2014,Akka,1
2014,mksh,1
2014,Actionscript 3.0,1
2014,Compass,1
2014,none of above,1
2014,PostScript,1
2014,proprietary,1
2014,unix shell scripts,1
2014,knockout.js,1
2014,REST,1
2014,Apex,1
2014,Angular.js,1
2014,google maps,1
2014,openlayers,1
2014,Google Apps,1
